puzzle_id,scheduled_date,order,hero,hero_cards,board_cards,street,question_text,answer_options,correct_answers,best_action,best_ev,difficulty,tags,structure,effective_stacks,pot_size_at_decision,flavor_text,in_completions,ev_by_action_json,action_frequencies_json,explanations_json
6334086c-3151-49f4-bd52-16b90d8f6864,2026-02-08,1,SB,KcTc,QcJc8s,flop,"BB opens, SB calls. Flop: Qc-Jc-8s. SB. Your move?",Bet 2.0bb|Check|Bet 7.5bb,Bet 2.0bb|Check,Check,8.5549,3,cash|6max|97bb|srp|sb_vs_bb|flop|wet|flush_draw|bet,6max,97,6,,True,"{""Bet 2.0bb"": 8.530548999999999, ""Check"": 8.554937, ""Bet 4.5bb"": 8.466912, ""Bet 7.5bb"": 8.225848}","{""Bet 4.5bb"": 0.26095157861709595, ""Bet 2.0bb"": 0.3658812344074249, ""Check"": 0.3536337912082672, ""Bet 7.5bb"": 0.019533444195985794}","{""Bet 2.0bb"": ""Sharp. A small bet builds the pot while you're drawing to the nuts. If BB raises, you have an easy call. If they just call, you've got great implied odds when you hit."", ""Check"": ""Best play. You have a hand that plays great on later streets. This hand is also a great candidate to check raise."", ""Bet 7.5bb"": ""Too big. You're bloating the pot with a drawing hand before you've made anything. If BB raises or calls, you're in a gross spot playing out of position. Keep the pot manageable until you connect.""}"
6f1cf47d-7244-4d58-bc17-5ade4d0d7743,2026-02-08,2,SB,KcTc,QcJc8s2h,turn,"BB opens, SB calls. Turn: Qc-Jc-8s-2h. SB. Your move?",Bet 7.5bb|Check|Bet 3.3bb|Bet 12.4bb,Bet 3.3bb,Bet 7.5bb,8.0489,2,cash|6max|92bb|srp|sb_vs_bb|turn|dry|flush_draw|bet,6max,92,9.96,,True,"{""Bet 3.3bb"": 8.022046000000001, ""Bet 12.4bb"": 7.869060000000001, ""Bet 7.5bb"": 8.048916000000002, ""Check"": 7.945743}","{""Bet 3.3bb"": 0.7634454369544983, ""Bet 12.4bb"": 0.01938684657216072, ""Bet 7.5bb"": 0.20776045322418213, ""Check"": 0.009407258592545986}","{""Bet 12.4bb"": ""Too aggressive. You're overcommitting with a draw that hasn't gotten there yet. If BB shoves, you're forced into a tough decision. Save the big bets for when you connect."", ""Bet 7.5bb"": ""Reasonable but risky. Going bigger puts more pressure on BB, but you're also committing more chips with a draw. If you get raised, you're in an ugly spot."", ""Check"": ""Mistake. You've already invested on the flop \u2014 don't give up now. Checking lets BB take control and potentially bet you off your equity. Keep firing. You have a massive draw"", ""Bet 3.3bb"": ""Best play. Keep the story going with a smaller bet. You've shown aggression, and a measured turn barrel keeps BB in with worse while keeping the pot manageable if you brick. You still have 15 outs to the nuts.""}"
3db7ef67-39b6-4cd9-85e8-6f657a832c0e,2026-02-08,3,SB,5s5d,8c4c3h,flop,"BB opens, SB calls. Flop: 8c-4c-3h. SB. Your move?",Bet 4.5bb|Check|Bet 2.0bb,Check|Bet 2.0bb,Check,2.6081,2,cash|6max|97bb|srp|sb_vs_bb|flop|wet|underpair|check,6max,97,6,,True,"{""Check"": 2.608061, ""Bet 2.0bb"": 2.5730415, ""Bet 7.5bb"": 2.4705630000000003, ""Bet 4.5bb"": 2.5471779999999997}","{""Check"": 0.734123170375824, ""Bet 4.5bb"": 0.002138769254088402, ""Bet 2.0bb"": 0.2634272873401642, ""Bet 7.5bb"": 0.0003107368538621813}","{""Bet 2.0bb"": ""Fine. A tiny stab can get folds from overcards and put you in control. If they call, proceed cautiously on the turn."", ""Check"": ""Best play. You have a marginal hand that doesn't love building a big pot. Check, let BB bet their draws and bluffs, and decide whether to call based on sizing. No need to bloat the pot when you're often behind."", ""Bet 4.5bb"": ""Too big. You're building a pot with a hand that can't handle much pressure. If BB has any piece of this board, you're in trouble. Keep it small or don't bet at all.""}"
d070edd8-1dce-4577-8605-c70d13a70213,2026-02-08,4,SB,5s5d,8c4c3hQs,turn,"BB opens, SB calls. Turn: 8c-4c-3h-Qs. SB checks → BB bets 3.3bb → SB. Your move?",Fold|Call|Bet 15.7bb,Call,Call,2.4563,1,cash|6max|92bb|srp|sb_vs_bb|turn|dry|underpair|call,6max,92,13.2468,,True,"{""Bet 24.0bb"": 0.8599819999999987, ""Bet 15.7bb"": 0.628439000000002, ""Call"": 2.4562695, ""Bet 11.6bb"": 1.4675539999999998, ""Fold"": 0}","{""Bet 11.6bb"": 0.0038800945039838552, ""Bet 24.0bb"": 0, ""Call"": 0.995988130569458, ""Bet 15.7bb"": 0.00010019352339440957, ""Fold"": 3.1624618713976815e-05}","{""Call"": ""Only play. You have a pair with showdown value and good pot odds. BB bets this turn with a lot of hands \u2014 draws, floats, queens, air. Folding is way too tight, and your hand is too weak to raise. Just call and see a river."", ""Fold"": ""Too weak. You're folding out a hand that beats a ton of BB's bluffs. Pocket fives isn't glamorous, but it's not a throwaway either. Make the call."", ""Bet 15.7bb"": ""What are you hoping to accomplish? You're not getting better hands to fold, and you're only getting called by hands that crush you. Your hand is a bluff-catcher, not a value hand. Just call.""}"
3329e25f-b2d0-4b98-98c9-00c8a0dee858,2026-02-08,5,SB,5s5d,8c4c3hQs3s,river,"BB opens, SB calls. River: 8c-4c-3h-Qs-3s. SB checks → BB bets 20.7bb → SB. Your move?",Fold|Call|All-in,Fold,Fold,-0.0,1,cash|6max|88bb|srp|sb_vs_bb|river|paired|underpair|fold,6max,88,37.2006,,True,"{""Fold"": -1e-06, ""All-in"": -1.561391999999998, ""Call"": -0.7893900000000009, ""Bet 49.6bb"": -2.890023999999997}","{""All-in"": 3.0178418455761857e-05, ""Call"": 8.422711835009977e-05, ""Bet 49.6bb"": 3.602217690801268e-10, ""Fold"": 0.9998855590820312}","{""Fold"": ""Only play. This overbet screams strength. BB is repping trips, a full house, or a big queen \u2014 and your fives don't beat any of it. Yes, they could be bluffing, but the math doesn't work. You're way too low in your range to be a hero here."", ""All-in"": ""Punt. Turning your weak pair into a bluff-raise is the worst of all worlds. You fold out nothing and only get called by hands that destroy you. This isn't the spot for heroics."", ""Call"": ""Mistake. It's tempting to look them up, but calling here is lighting money on fire. You beat exactly zero value hands, and BB doesn't overbet this river as a bluff often enough to make this profitable. Let it go.""}"
cf637367-5fe6-47c1-b26b-277429406352,2026-02-08,6,BTN,KsJs,AsQhQd,flop,"BTN opens, CO calls. Flop: As-Qh-Qd. CO checks → BTN. Your move?",Bet 5.0bb|Check|Bet 18.8bb,Bet 5.0bb,Bet 5.0bb,9.9076,1,cash|6max|92bb|srp|btn_vs_co|flop|paired|oesd|bet,6max,92,15,,True,"{""Check"": 9.671481, ""Bet 5.0bb"": 9.907556, ""Bet 18.8bb"": 9.1277, ""Bet 11.2bb"": 9.059920000000002}","{""Bet 18.8bb"": 0.0009836453245952725, ""Bet 11.2bb"": 0.008545120246708393, ""Check"": 0.000142477874760516, ""Bet 5.0bb"": 0.9903287887573242}","{""Bet 5.0bb"": ""Only play. You own this texture. Your 3-bet range is loaded with aces, queens, and big pairs \u2014 CO's range is not. Fire a small c-bet with your entire range here. You don't need a hand when the board screams that you have one."", ""Check"": ""Mistake. Why give up the initiative on a board that favors you so heavily? CO will stab when you check and put you in an awkward spot with nothing. Keep the pressure on."", ""Bet 18.8bb"": ""Too big. You don't need to blast it with air. A small bet does the same job \u2014 gets folds from hands that missed \u2014 without overcommitting. Save the big sizing for when you actually have it.""}"
349692e8-f7f1-48fe-83f4-02b43e409328,2026-02-08,7,BTN,KsJs,AsQhQdTd,turn,"BTN opens, CO calls. Turn: As-Qh-Qd-Td. CO checks → BTN. Your move?",Bet 8.2bb|Check|Bet 31.1bb,Check|Bet 31.1bb,Check,17.3797,3,cash|6max|80bb|srp|btn_vs_co|turn|paired|oesd|check,6max,80,24.9,,True,"{""Check"": 17.379722, ""Bet 31.1bb"": 17.187976, ""Bet 18.7bb"": 17.284212, ""Bet 8.2bb"": 17.372028}","{""Bet 31.1bb"": 0.3155703842639923, ""Bet 18.7bb"": 0.00688666757196188, ""Bet 8.2bb"": 0.20624929666519165, ""Check"": 0.4712935984134674}","{""Bet 31.1bb"": ""Acceptable. If you think CO is loaded with flush draws and weak aces, go ahead and charge them. You're getting value from hands that will pay you off. Just be prepared for a raise to mean you're in trouble. There are boats out there."", ""Bet 8.2bb"": ""Weird sizing. Too small to charge draws, too small to build the pot. If you're betting, bet with purpose. This size doesn't accomplish much."", ""Check"": ""Best play. Yes, you have the nuts right now, but the board is paired and there's a flush draw. If CO has a queen, you're drawing nearly dead to a chop. By checking, you let CO bluff with missed hands or value-bet worse. You also avoid bloating a pot where you could be crushed by a full house.""}"
0bd84c69-2e07-4e38-9d5d-e47a47b6970d,2026-02-08,8,BTN,8h8d,6c4d2s,flop,"BTN opens, CO calls. Flop: 6c-4d-2s. CO checks → BTN. Your move?",Bet 5.0bb|Bet 11.2bb|Check,Bet 11.2bb|Check,Check,11.3623,3,cash|6max|92bb|srp|btn_vs_co|flop|wet|overpair|check,6max,92,15,,True,"{""Bet 11.2bb"": 11.346248, ""Check"": 11.36232, ""Bet 18.8bb"": 11.074876, ""Bet 5.0bb"": 11.099425}","{""Bet 18.8bb"": 2.072043571388349e-05, ""Check"": 0.6040564775466919, ""Bet 11.2bb"": 0.38052695989608765, ""Bet 5.0bb"": 0.01539586391299963}","{""Bet 5.0bb"": ""Too small. This size doesn't accomplish much \u2014 you're not folding out anything meaningful and you're not charging draws enough. Either check for pot control or bet with conviction."", ""Check"": ""Best play. This board doesn't favor your 3-bet range \u2014 it's full of cards CO can connect with. Check back, keep the pot small, and let CO bluff or build the pot for you on later streets. Your hand is strong enough to win at showdown."", ""Bet 11.2bb"": ""Good. If you want to bet, go big. You're getting value from CO's overcards, small pairs, and gutshots. A chunky bet also protects against the turn bringing scare cards. Just be ready to slow down if you face resistance.""}"
8bd46166-d2d8-4cb1-9b85-93b97127ea64,2026-02-08,9,BTN,8s8h,6c4d2s5c,turn,"BTN opens, CO calls. Turn: 6c-4d-2s-5c. CO checks → BTN. Your move?",Bet 28.1bb|Bet 46.9bb|Check,Bet 28.1bb,Bet 28.1bb,21.5391,2,cash|6max|73bb|srp|btn_vs_co|turn|wet|overpair|bet,6max,73,37.5,,True,"{""Check"": 21.487796, ""Bet 12.4bb"": 21.375464, ""Bet 28.1bb"": 21.539104000000002, ""Bet 46.9bb"": 21.439296}","{""Check"": 0.07165317982435226, ""Bet 12.4bb"": 0.02224578894674778, ""Bet 46.9bb"": 0.18830174207687378, ""Bet 28.1bb"": 0.7177993059158325}","{""Bet 46.9bb"": ""Too big. You're putting in a lot of chips when the board just got more dangerous. If you get raised, you're in a tough spot. The medium sizing accomplishes the same goal without over-committing."", ""Bet 28.1bb"": ""Best play. You have a strong hand and need to charge draws. The board got scarier, but you're still ahead of CO's calling range most of the time. Keep betting for value and protection \u2014 don't let them see a cheap river."", ""Check"": ""Weak. You have an overpair in position \u2014 why slow down now? Checking lets CO realize equity for free with all their draws and weak pairs. Keep the pressure on while you're likely ahead.""}"
a0eed0ab-ce05-4a64-9933-b6afe0461960,2026-02-08,10,BTN,8h8d,6c4d2s5cQs,river,"BTN opens, CO calls. River: 6c-4d-2s-5c-Qs. CO checks → BTN. Your move?",Check|All-in,Check|All-in,Check,53.8293,2,cash|6max|45bb|srp|btn_vs_co|river|dry|underpair|check,6max,45,93.75,,True,"{""Check"": 53.829272, ""All-in"": 53.820576}","{""Check"": 0.8446218967437744, ""All-in"": 0.15537813305854797}","{""Check"": ""Best play. You've bet big twice and CO keeps calling. At this point, their range is pretty defined \u2014 they either have a straight, a set, or they're hanging on with something stubborn. Checking lets you get to showdown and collect against their bluff-catchers."", ""All-in"": ""Sharp play. Here's the thing \u2014 the queen changes almost nothing. CO didn't call two big bets on 6-4-2-5 because they had a queen in their hand. Their range is capped to straights, sets, and stubborn pairs. If you think they'll pay off with worse pairs or Ax floats, jamming extracts max value. It's polarizing, but your hand is strong enough to be on the value side.""}"
f8a97484-0f29-4544-bd0f-3a1d07b01c49,2026-02-09,1,BB,8s8h,Qc7d5h,flop,"CO opens, BB calls. Flop: Qc-7d-5h. BB checks → CO bets 1.6bb → BB. Your move?",Bet 7.9bb|Fold|Call,Call,Call,1.3169,1,cash|6max|97bb|srp|bb_vs_co|flop|dry|underpair|call,6max,97,6.65,,True,"{""Bet 12.0bb"": 1.033951, ""Call"": 1.3169295, ""Bet 7.9bb"": 1.1578680000000006, ""Bet 5.8bb"": 1.2912090000000003, ""Fold"": 0}","{""Bet 5.8bb"": 0.013036394491791725, ""Bet 12.0bb"": 0, ""Call"": 0.9869409203529358, ""Bet 7.9bb"": 1.4252119399316143e-05, ""Fold"": 8.461322977382224e-06}","{""Fold"": ""Mistake. Your hand is too strong to give up here. A small c-bet doesn't mean you're crushed \u2014 eights are ahead of plenty of villain's betting range."", ""Bet 7.9bb"": ""Mistake. You're check-raising a hand that doesn't need protection and doesn't want to build a huge pot. You'll just fold out worse and get called by better."", ""Call"": ""Best play. You've got a clean pair with some backdoor protection. No need to do anything fancy \u2014 just call and see what comes off on the turn.""}"
a2aa25ac-9f9f-410d-8dfe-54aa96fb1560,2026-02-09,2,BB,8s8h,Qc7d5h6c,turn,"CO opens, BB calls. Turn: Qc-7d-5h-6c. BB checks → CO bets 10.4bb → BB. Your move?",Fold|Call|Bet 24.9bb,Call,Call,2.1645,1,cash|6max|93bb|srp|bb_vs_co|turn|dry|underpair|call,6max,93,18.675,,True,"{""Bet 32.2bb"": 1.3304940000000016, ""Bet 24.9bb"": 1.6712520000000026, ""Fold"": 0, ""Call"": 2.1644579999999998, ""Bet 46.7bb"": 1.5347319999999982}","{""Call"": 0.9998242259025574, ""Bet 24.9bb"": 0, ""Bet 32.2bb"": 0, ""Fold"": 0.00017576030222699046, ""Bet 46.7bb"": 0}","{""Call"": ""Best play. You've got a pair plus an open-ender to the nuts. You're getting a great price with all that equity \u2014 any 4 or 9 makes you a straight. Easy call."", ""Fold"": ""Mistake. The overbet looks scary, but your hand just got a massive upgrade. You've got too much equity to fold here \u2014 you'll make the best hand plenty often."", ""Bet 24.9bb"": "" Mistake. Check-raising into an overbet with a draw bloats the pot way too much. If villain jams, you're in an ugly spot. Just call and let the river come.""}"
3224873d-5df5-4e57-9b45-538a41460c0c,2026-02-09,3,BB,7d6d,Ac5c4s,flop,"CO opens, BB calls. Flop: Ac-5c-4s. BB checks → CO bets 1.6bb → BB. Your move?",Bet 5.8bb|Bet 7.9bb|Call,Bet 5.8bb|Bet 7.9bb|Call,Bet 7.9bb,3.0229,3,cash|6max|97bb|srp|bb_vs_co|flop|wet|oesd|bet,6max,97,6.65,,True,"{""Call"": 2.958477, ""Bet 7.9bb"": 3.0228730000000006, ""Bet 5.8bb"": 2.999391, ""Bet 12.0bb"": 2.988878999999999, ""Fold"": -2.5e-07}","{""Fold"": 0, ""Bet 12.0bb"": 0.03522353246808052, ""Call"": 0.3114651143550873, ""Bet 7.9bb"": 0.31172582507133484, ""Bet 5.8bb"": 0.34158554673194885}","{""Call"": ""Call: 31% frequency, EV 2.96bb"", ""Bet 5.8bb"": ""Bet 5.8bb: 34% frequency, EV 3.00bb"", ""Bet 7.9bb"": ""Bet 7.9bb: 31% frequency, EV 3.02bb""}"
ea345bc7-0f5d-41c7-9cbe-e2482074a707,2026-02-09,3,BB,7d6d,Ac5c4h,flop,"CO opens, BB calls. Flop: Ac-5c-4h. BB checks → CO bets 1.6bb → BB. Your move?",Bet 5.8bb|Bet 7.9bb|Call,Bet 5.8bb|Bet 7.9bb|Call,Bet 7.9bb,3.022,3,cash|6max|97bb|srp|bb_vs_co|flop|wet|oesd|bet,6max,97,6.65,,True,"{""Bet 5.8bb"": 3.0000419999999997, ""Bet 7.9bb"": 3.0219950000000004, ""Fold"": -2.5e-07, ""Call"": 2.95872, ""Bet 12.0bb"": 2.97827}","{""Fold"": 0, ""Bet 5.8bb"": 0.34025201201438904, ""Bet 7.9bb"": 0.31006601452827454, ""Bet 12.0bb"": 0.037102311849594116, ""Call"": 0.3125796616077423}","{""Bet 7.9bb"": ""Best play. Raising here puts villain in a tough spot \u2014 they have to continue against a huge draw they can't see. Great way to build the pot with a hand that has serious equity."", ""Call"": ""Solid. Just peeling with a big draw is perfectly fine. You've got great equity and you'll have plenty of options on the turn."", ""Bet 5.8bb"": ""Sharp. A smaller raise does the job \u2014 pressures villain and starts building a pot for when you connect.""}"
86c7c913-1e2b-47fe-99f4-ff1b1178737e,2026-02-09,4,BB,7d6d,Ac5c4h8s,turn,"CO opens, BB calls. Turn: Ac-5c-4h-8s. BB. Your move?",Check|Bet 12.4bb|Bet 20.8bb,Check|Bet 20.8bb,Bet 20.8bb,35.1476,3,cash|6max|89bb|srp|bb_vs_co|turn|dry|oesd|bet,6max,89,16.6,,True,"{""Bet 5.5bb"": 34.960256, ""Bet 12.4bb"": 34.993032, ""Bet 20.8bb"": 35.14764, ""Check"": 35.13146}","{""Check"": 0.27891892194747925, ""Bet 20.8bb"": 0.560711681842804, ""Bet 12.4bb"": 0.1588410586118698, ""Bet 5.5bb"": 0.0015283396933227777}","{""Check"": ""Smart play. Trapping with the nuts can work great here. Villain might stab at the pot thinking you slowed down, and you can go for a big check-raise or let them hang themselves on the river."", ""Bet 20.8bb"": "" Best play. You have the nuts \u2014 go big. Villain called your flop raise, so they have something worth continuing with. Make them pay the maximum."", ""Bet 12.4bb"": ""Reasonable. You'll get called more often at this size, but you're leaving money on the table. When you have the stone cold nuts, you want to go bigger.""}"
ef6164ae-d32d-42b1-a8dc-0a45cbdae97b,2026-02-09,5,BB,7d6d,Ac5c4h8sKc,river,"CO opens, BB calls. River: Ac-5c-4h-8s-Kc. BB. Your move?",All-in|Check|Bet 19.2bb,All-in,All-in,52.0296,2,cash|6max|68bb|srp|bb_vs_co|river|dry|oesd,6max,68,58.1,,True,"{""Bet 19.2bb"": 51.915752, ""Bet 43.6bb"": 51.803032, ""Check"": 48.442992, ""All-in"": 52.029584}","{""Bet 19.2bb"": 0.1491355299949646, ""All-in"": 0.8453136682510376, ""Check"": 4.6391650521115935e-09, ""Bet 43.6bb"": 0.00555079709738493}","{""Bet 19.2bb"": ""Reasonable. A smaller bet will get called more often, but with this much in the pot already, you're not squeezing enough value from the hands that are paying you off."", ""All-in"": ""Best play. You have the nut straight and villain is deep in this pot. Most of their calling range is two pair, sets, and worse straights \u2014 don't slow down because of a scare card. Jam and get paid."", ""Check"": "" Mistake. You have the best non-flush hand possible. Yes the flush got there, but checking gives up too much value against the bulk of villain's range that doesn't have clubs.""}"
beba11dc-1383-4823-941a-975f915fbfcb,2026-02-09,6,BB,AsQs,KcKdTs,flop,"CO opens, BB calls. Flop: Kc-Kd-Ts. BB. Your move?",Check|Bet 8.6bb|Bet 19.5bb,Bet 8.6bb,Bet 8.6bb,7.4592,1,cash|6max|87bb|srp|bb_vs_co|flop|paired|gutshot|bet,6max,87,26,,True,"{""Bet 32.5bb"": 6.4972800000000035, ""Bet 19.5bb"": 6.942095999999999, ""Bet 8.6bb"": 7.45922, ""Check"": 7.439687}","{""Bet 19.5bb"": 0.0038720236625522375, ""Bet 8.6bb"": 0.9364578127861023, ""Check"": 0.05965987220406532, ""Bet 32.5bb"": 1.0272542567690834e-05}","{""Bet 8.6bb"": ""Best play. This is a great board to fire a small bet with your whole range. You 3-bet preflop, so villain gives you credit for big cards. A small sizing puts pressure on their weak holdings while risking very little."", ""Check"": ""Fine. Your hand has some equity with the gutshot and overcards, so checking isn't a disaster. But you're missing out on easy folds from villain's weaker hands."", ""Bet 19.5bb"": ""Mistake. Going big defeats the purpose. On a paired board where you have the range advantage, small is all you need. A big bet just narrows villain's continuing range to hands that beat you.""}"
99a6eee5-a3af-4243-baf7-f074452d47db,2026-02-09,7,BB,AsQs,KcKdTs3d,turn,"CO opens, BB calls. Turn: Kc-Kd-Ts-3d. BB. Your move?",All-in|Bet 14.2bb|Check,All-in,All-in,5.8876,1,cash|6max|65bb|srp|bb_vs_co|turn|paired|gutshot,6max,65,43.16,,True,"{""Check"": 5.434227, ""Bet 32.4bb"": 3.493680000000005, ""Bet 14.2bb"": 5.230216, ""All-in"": 5.887584000000004}","{""All-in"": 0.9725558161735535, ""Bet 32.4bb"": 3.94764953171034e-07, ""Check"": 0.015197701752185822, ""Bet 14.2bb"": 0.012246101163327694}","{""All-in"": ""Best play. This is a great shove. You've told a consistent story \u2014 you 3-bet pre, you bet the flop, and now you're jamming. Villain has to have a king or a ten to call, and most of their range just can't handle this pressure. Plus you still probably have outs when called."", ""Check"": ""Mistake. Giving up now wastes the story you've built over two streets. Villain's range is capped after just calling twice \u2014 push them off it."", ""Bet 14.2bb"": ""Mistake. A small bet lets villain float cheaply and see a river. You've come this far with the bluff \u2014 commit to it. Half-measures here just bleed chips.""}"
6f92ee8c-3603-4bc4-a0a6-24be6845f00d,2026-02-09,8,BB,QhQd,9c8c5h,flop,"CO opens, BB calls. Flop: 9c-8c-5h. BB. Your move?",Bet 19.5bb|Bet 8.6bb|Check,Check,Check,19.4419,1,cash|6max|87bb|srp|bb_vs_co|flop|wet|overpair|check,6max,87,26,,True,"{""Bet 8.6bb"": 19.393864, ""Bet 32.5bb"": 17.953159999999997, ""Bet 19.5bb"": 19.060024, ""Check"": 19.441946}","{""Bet 32.5bb"": 2.245968744318816e-06, ""Bet 19.5bb"": 0.0001168806484201923, ""Bet 8.6bb"": 0.09006725996732712, ""Check"": 0.9098135828971863}","{""Check"": ""Best play. This board smashes villain's calling range \u2014 they've got tons of straight draws, flush draws, and combo draws. Betting just builds a pot where you're going to face tough decisions. Let villain take a stab or catch up with a worse hand."", ""Bet 8.6bb"": "" Fine. A small cbet isn't terrible\u2014 you do have an overpair. But on this texture, most hands that call you have serious equity against you."", ""Bet 19.5bb"": ""Mistake. Going big on this wet board is asking for trouble. You'll fold out the hands you beat and only get action from draws that have close to coin-flip equity against you.""}"
781605cb-3417-4eae-ab22-a5579c725835,2026-02-09,8,BB,QhQd,9c8c5s,flop,"CO opens, BB calls. Flop: 9c-8c-5s. BB checks → CO bets 8.6bb → BB. Your move?",Call|All-in|Bet 30.2bb,Call|All-in,Call,14.2529,3,cash|6max|87bb|srp|bb_vs_co|flop|wet|overpair|call,6max,87,34.58,,True,"{""All-in"": 14.200664000000003, ""Bet 30.2bb"": 13.035908000000003, ""Bet 41.0bb"": 11.902999999999999, ""Fold"": -1e-06, ""Call"": 14.252898}","{""Call"": 0.5726085305213928, ""All-in"": 0.41026586294174194, ""Bet 41.0bb"": 0.007365409284830093, ""Fold"": 0, ""Bet 30.2bb"": 0.009760192595422268}","{""Call"": ""Call: 57% frequency, EV 14.25bb"", ""Bet 30.2bb"": ""Bet 30.2bb: 1% frequency, EV 13.04bb"", ""All-in"": ""All-in: 41% frequency, EV 14.20bb""}"
977b9736-043f-43b1-90d1-d9847f924114,2026-02-09,9,BB,QhQd,9c8c5h2h,turn,"CO opens, BB calls. Turn: 9c-8c-5h-2h. BB. Your move?",Bet 8.6bb|Bet 32.5bb|Check,Check,Bet 19.5bb,38.9486,1,cash|6max|74bb|srp|bb_vs_co|turn|wet|overpair|check,6max,74,26,,True,"{""Check"": 38.901808, ""Bet 32.5bb"": 38.756264, ""Bet 19.5bb"": 38.94856, ""Bet 8.6bb"": 37.911936000000004}","{""Bet 19.5bb"": 3.830718924291432e-05, ""Check"": 0.8563772439956665, ""Bet 8.6bb"": 0.00025508867111057043, ""Bet 32.5bb"": 0.14332933723926544}","{""Check"": ""est play. The flop checked through and nothing changed on the turn. Your queens are strong but this board is still full of draws. Keep the pot controlled and let villain make mistakes on later streets."", ""Bet 8.6bb"": ""Mistake. A tiny bet just lets draws come along cheaply. If you're going to bet, make it count \u2014 otherwise just check."", ""Bet 32.5bb"": ""Reasonable. You've got the best hand most of the time, and going big can deny equity to all those straight and flush draws. A bold line, but it works.""}"
d45c8f6e-290a-4009-8707-2d5f34b9503c,2026-02-09,10,BB,QhQd,9c8c5h2h4c,river,"CO opens, BB calls. River: 9c-8c-5h-2h-4c. BB. Your move?",Check|All-in,All-in,All-in,49.2289,1,cash|6max|41bb|srp|bb_vs_co|river|wet|overpair,6max,41,91,,True,"{""Check"": 45.30452, ""All-in"": 49.22892}","{""Check"": 1.0175727448158423e-11, ""All-in"": 1}","{""Check"": ""Mistake. You went big on the turn for a reason. Checking the river gives up all the pressure and lets villain get to showdown for free. Your overpair is too strong to just give up now."", ""All-in"": ""Best play. Don't be scared of the flush card. You bet big on the turn and villain just called. Their range is loaded with pairs, straight draws, and hands that can't handle this kind of pressure. Jam and make them pay. Yes they can have flushes but oh well...""}"
0178a236-afbb-4b60-bde3-a7340b60f612,2026-02-10,1,UTG,Ah9h,Jc4c3s,flop,"LJ opens, BB calls. Flop: Jc-4c-3s. BB checks → LJ. Your move?",Check|Bet 3.8bb|Bet 1.6bb,Check|Bet 1.6bb,Check,1.1403,2,cash|6max|97bb|srp|lj_vs_bb|flop|wet|high_card|check,6max,97,5,Out of position on a dry flop calls for restraint.,True,"{""Bet 3.8bb"": 1.1268700000000003, ""Bet 6.2bb"": 1.1215314999999997, ""Bet 1.6bb"": 1.1261025, ""Check"": 1.140259375}","{""Bet 3.8bb"": 0.01901167631149292, ""Bet 1.6bb"": 0.3123367726802826, ""Bet 6.2bb"": 0.0046328408643603325, ""Check"": 0.6640187501907349}","{""Check"": ""Best play. You whiffed completely and your hand has decent showdown value. No reason to build a pot when you can't get called by worse. Take the free card and see what the turn brings."", ""Bet 1.6bb"": "" Smart play. A tiny stab can fold out hands like K-high or small pairs that might outdraw you. Cheap enough that you're not losing much when called."", ""Bet 3.8bb"": ""Too big. You're just ace-high. A bet this size only gets called by jacks and better \u2014 exactly the hands crushing you. Don't turn your showdown value into an expensive bluff.""}"
0c4d264c-8302-4e8a-965d-351d2d8346d5,2026-02-10,2,UTG,Ah9h,Jc4c3s5h,turn,"LJ opens, BB calls. Turn: Jc-4c-3s-5h. BB bets 3.8bb → LJ. Your move?",Bet 10.0bb|Fold|Call,Fold,Fold,-0.0,1,cash|6max|95bb|srp|lj_vs_bb|turn|dry|high_card|fold,6max,95,8.75,"BB fired, time to cut your losses clean.",True,"{""Bet 10.0bb"": -0.8143670000000007, ""Fold"": -5e-07, ""Call"": -0.6095112500000002, ""Bet 13.1bb"": -0.8312200000000001, ""Bet 19.4bb"": -0.8040260000000004}","{""Bet 10.0bb"": 1.035408558891504e-06, ""Bet 19.4bb"": 0, ""Bet 13.1bb"": 1.8651174116257607e-07, ""Fold"": 0.9981638193130493, ""Call"": 0.0018350136233493686}","{""Call"": ""Losing play. You're calling 75% pot with almost no equity and no pair. The gutshot isn't enough to justify lighting money on fire here."", ""Bet 10.0bb"": ""Bluff-raising into a strong bet with ace-high and a weak draw is just setting money on fire. You don't have the equity or the fold equity to make this work."", ""Fold"": ""Only play. The gutshot to a 2 looks tempting, but you need to call a big bet with just ace-high and a 4-outer. Even when you spike the wheel, it's hard to get paid. Let this one go.""}"
